# time   center_error   angle_error_deg
2.976666666666677582e-04 2.972975373268127441e-02 5.288798636348149840e-01
2.986666666666677825e-04 2.973513305187225342e-02 5.292244543401793955e-01
2.996666666666678068e-04 2.974109351634979248e-02 5.295776397658779056e-01
3.006666666666678311e-04 2.974718064069747925e-02 5.299306078923080587e-01
3.016666666666678554e-04 2.975299768149852753e-02 5.302784088818947028e-01
3.026666666666678798e-04 2.975899539887905121e-02 5.306357653665311203e-01
3.036666666666679041e-04 2.976425737142562866e-02 5.309856622418118732e-01
3.046666666666679284e-04 2.977058850228786469e-02 5.313459640545739049e-01
3.056666666666679527e-04 2.977688424289226532e-02 5.317072212592028890e-01
3.066666666666679770e-04 2.978273667395114899e-02 5.320685435278429409e-01
3.076666666666680013e-04 2.978869155049324036e-02 5.324322467584274854e-01
3.086666666666680256e-04 2.979484759271144867e-02 5.327914915329725609e-01
3.096666666666680499e-04 2.980099432170391083e-02 5.331600537782583693e-01
3.106666666666680742e-04 2.980693243443965912e-02 5.335169405840858303e-01
3.116666666666680985e-04 2.981360070407390594e-02 5.338857751244754368e-01
3.126666666666681228e-04 2.982001751661300659e-02 5.342587007089448781e-01
3.136666666666681471e-04 2.982619218528270721e-02 5.346259186698388843e-01
3.146666666666681714e-04 2.983273193240165710e-02 5.349992150469965457e-01
3.156666666666681957e-04 2.983934618532657623e-02 5.353741831303845400e-01
3.166666666666682201e-04 2.984587289392948151e-02 5.357494789771110044e-01
3.176666666666682444e-04 2.985232882201671600e-02 5.361197045368594205e-01
3.186666666666682687e-04 2.985884808003902435e-02 5.364955504277786336e-01
3.196666666666682930e-04 2.986557409167289734e-02 5.368762694855304662e-01
3.206666666666683173e-04 2.987220510840415955e-02 5.372518850303937832e-01
3.216666666666683416e-04 2.987856231629848480e-02 5.376321830019580306e-01
3.226666666666683659e-04 2.988513559103012085e-02 5.380091098569383945e-01
3.236666666666683902e-04 2.989174053072929382e-02 5.383917126100336015e-01
3.246666666666684145e-04 2.989860251545906067e-02 5.387817615577522590e-01
3.256666666666684388e-04 2.990527078509330750e-02 5.391651312013255870e-01
3.266666666666684631e-04 2.991212531924247742e-02 5.395472525008174758e-01
3.276666666666684874e-04 2.991899102926254272e-02 5.399298092246701541e-01
3.286666666666685117e-04 2.992567792534828186e-02 5.403166785455760790e-01
3.296666666666685360e-04 2.993274852633476257e-02 5.407029695973963879e-01
3.306666666666685604e-04 2.993974462151527405e-02 5.410889100071292201e-01
3.316666666666685847e-04 2.994691766798496246e-02 5.414772118604137541e-01
3.326666666666686090e-04 2.995403297245502472e-02 5.418728353623198934e-01
3.343333333333333465e-04 4.625437408685684204e-02 7.405115120842055143e-01
3.353333333333333708e-04 4.623531922698020935e-02 7.401271325708507209e-01
3.363333333333333951e-04 4.621678963303565979e-02 7.397495874584759656e-01
3.373333333333334194e-04 4.619786888360977173e-02 7.393749069156023701e-01
3.383333333333334437e-04 4.617900401353836060e-02 7.390018735785820470e-01
3.393333333333334680e-04 4.616062343120574951e-02 7.386342355149223549e-01
3.403333333333334924e-04 4.614223167300224304e-02 7.382637730001869736e-01
3.413333333333335167e-04 4.612405598163604736e-02 7.379242905996119539e-01
3.423333333333335410e-04 4.610559344291687012e-02 7.376406370089567677e-01
3.433333333333335653e-04 4.608687385916709900e-02 7.373577789079334144e-01
3.443333333333335896e-04 4.606844112277030945e-02 7.370793671589114249e-01
